Id,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Depth,SecError,LatError,LonError,DepError,LocCode,MagSize,MagError,MagType,MagCode,Log
602921178,2013,4,9,18,3,23.77,28.1475,51.6626,10.0,0.72,None,None,None,ISC,3.2,0.2,MS,ISC,
603040249,2013,4,9,18,9,54.66,28.2185,51.8802,26.0,1.08,None,None,None,ISC,3.1,0.3,ML,IDC,
602921179,2013,4,9,18,46,52.86,28.3827,51.6165,24.0,0.54,None,None,None,ISC,3.0,0.1,MS,IDC,
602772007,2013,4,9,18,59,10.14,28.4304,51.6485,24.0,0.47,None,None,None,ISC,3.2,0.1,MS,IDC,
602772009,2013,4,9,19,10,34.23,28.3404,51.5917,16.2,1.78,None,None,10.9,ISC,2.7,0.2,MS,IDC,
602921180,2013,4,9,19,37,10.45,28.2542,51.7306,24.0,0.5,None,None,None,ISC,3.0,0.2,MS,IDC,
602921181,2013,4,9,19,51,39.36,28.4746,51.7036,24.0,0.77,None,None,None,ISC,3.2,0.4,MS,IDC,
603040254,2013,4,9,20,6,51.37,28.3604,51.5658,11.8,0.59,None,None,3.47,ISC,3.5,0.4,MS,IDC,
603040257,2013,4,9,20,13,32.57,28.3871,51.6453,24.0,1.16,None,None,None,ISC,3.4,0.1,ML,IDC,
602772015,2013,4,9,20,54,18.03,28.311,51.6604,17.9,0.7,None,None,3.47,ISC,4.1,0.2,MS,ISC,
602772016,2013,4,9,21,1,53.53,28.3783,51.5959,24.0,0.47,None,None,None,ISC,3.6,0.2,ML,IDC,
602772017,2013,4,9,21,18,22.04,28.372,51.6392,24.0,0.47,None,None,None,ISC,3.5,0.2,MS,ISC,
603040262,2013,4,9,21,27,2.07,28.3598,51.6802,24.0,0.86,None,None,None,ISC,3.7,0.2,MS,IDC,
603040263,2013,4,9,21,40,37.5,28.1345,51.6446,15.0,1.21,None,None,None,ISC,3.3,0.1,ML,IDC,
603040264,2013,4,9,21,41,47.59,28.2855,51.566,24.0,0.99,None,None,None,ISC,3.2,0.3,ML,IDC,
602772019,2013,4,9,21,53,41.29,28.4058,51.6275,24.0,0.36,None,None,None,ISC,3.4,0.1,MS,ISC,
603040267,2013,4,9,22,15,37.26,28.4156,51.6221,24.0,0.77,None,None,None,ISC,3.4,0.2,MS,IDC,
602772020,2013,4,9,22,20,46.87,28.4039,51.5144,24.0,0.57,None,None,None,ISC,3.3,0.0,MS,IDC,
603040268,2013,4,9,22,23,34.46,28.2725,51.6269,24.0,0.85,None,None,None,ISC,3.7,0.1,ML,IDC,
603040269,2013,4,9,22,28,9.13,14.3803,52.1462,15.0,2.72,None,None,None,ISC,3.2,0.1,MS,ISC,
603040271,2013,4,9,22,36,13.36,28.0444,51.5836,10.0,0.66,None,None,None,ISC,3.4,0.4,MS,IDC,
602921183,2013,4,9,23,12,37.38,28.3736,51.6983,24.0,0.67,None,None,None,ISC,2.9,0.2,MS,IDC,
602921184,2013,4,9,23,19,28.29,28.2835,51.7067,15.0,0.76,None,None,None,ISC,3.6,0.1,ML,IDC,
603040278,2013,4,9,23,20,7.99,28.3106,51.8638,15.0,0.97,None,None,None,ISC,3.4,0.2,MS,IDC,
606509427,2013,4,9,23,33,33.87,28.1612,51.8132,26.0,0.43,None,None,None,ISC,3.3,0.2,MS,ISC,
603040281,2013,4,10,0,24,56.22,28.3393,51.4958,24.0,0.76,None,None,None,ISC,2.7,0.2,MS,IDC,
603040282,2013,4,10,0,36,17.22,28.3919,51.5786,24.0,0.62,None,None,None,ISC,3.1,0.1,MS,ISC,
603040283,2013,4,10,0,40,12.02,28.2903,51.5945,24.0,1.36,None,None,None,ISC,3.3,0.0,ML,IDC,
602772026,2013,4,10,1,0,23.22,28.3035,51.6437,19.7,0.97,None,None,3.89,ISC,4.2,0.2,MS,ISC,
602921185,2013,4,10,1,28,32.7,28.1711,51.5918,24.0,0.93,None,None,None,ISC,3.0,0.2,MS,IDC,
602772028,2013,4,10,1,29,37.22,36.1036,53.5706,13.2,1.15,None,None,8.92,ISC,3.5,0.2,ML,IDC,
602921186,2013,4,10,1,34,18.54,28.1312,51.8707,26.0,0.77,None,None,None,ISC,3.1,0.2,MS,IDC,
603040286,2013,4,10,1,38,47.0,28.3854,51.5513,24.0,1.42,None,None,None,ISC,3.9,0.3,ML,IDC,
602772030,2013,4,10,1,58,28.37,28.4184,51.7244,14.8,0.37,None,None,2.0,ISC,5.5,None,MW,GCMT,
603040288,2013,4,10,2,10,14.85,28.1527,51.4841,16.0,0.96,None,None,None,ISC,3.5,0.6,ML,IDC,
602921187,2013,4,10,2,26,59.3,28.2193,51.8038,26.0,0.62,None,None,None,ISC,4.0,0.1,ML,IDC,
602772031,2013,4,10,2,48,4.8,28.1812,51.8728,26.0,0.39,None,None,None,ISC,4.0,0.2,MS,ISC,
602921188,2013,4,10,2,58,8.34,28.1848,51.8017,15.0,0.86,None,None,None,ISC,3.7,0.2,MS,IDC,
603040290,2013,4,10,3,10,48.26,28.3757,51.6522,24.0,1.01,None,None,None,ISC,3.6,0.3,MS,IDC,
603040291,2013,4,10,3,24,6.69,28.1706,51.6962,16.0,0.94,None,None,None,ISC,3.5,0.1,ML,IDC,
602772032,2013,4,10,3,35,54.37,28.3041,51.6696,24.0,0.75,None,None,None,ISC,3.7,0.3,ML,IDC,
603040294,2013,4,10,3,42,56.89,28.3065,51.7481,24.0,0.99,None,None,None,ISC,3.0,0.3,ML,IDC,
602921189,2013,4,10,4,25,16.31,28.3673,51.5963,24.0,0.82,None,None,None,ISC,3.6,0.2,ML,IDC,
603040296,2013,4,10,4,58,2.05,28.2378,51.8077,15.0,1.06,None,None,None,ISC,3.6,0.3,MS,IDC,
603040297,2013,4,10,5,6,52.91,28.1745,51.7454,24.0,1.0,None,None,None,ISC,3.6,0.1,ML,IDC,
603040298,2013,4,10,5,17,24.1,28.1664,51.7585,26.0,0.99,None,None,None,ISC,3.5,0.0,ML,IDC,
602921190,2013,4,10,5,43,15.95,28.233,51.6459,16.0,0.58,None,None,None,ISC,2.9,0.2,MS,IDC,
602772035,2013,4,10,6,18,32.84,28.2857,51.7686,15.0,0.51,None,None,None,ISC,3.4,0.2,MS,ISC,
602921191,2013,4,10,6,32,1.65,28.1955,51.7266,24.0,0.9,None,None,None,ISC,2.9,0.3,MS,IDC,
603040301,2013,4,10,6,38,48.86,28.1684,51.7765,26.0,1.02,None,None,None,ISC,3.4,0.1,ML,IDC,
602772037,2013,4,10,7,10,42.61,28.2362,51.7188,22.0,0.67,None,None,5.96,ISC,5.1,None,MW,GCMT,
602772038,2013,4,10,7,20,36.98,28.1676,51.7269,16.0,0.56,None,None,None,ISC,3.7,0.4,MS,IDC,
603040305,2013,4,10,7,44,42.79,28.0704,51.7429,16.0,0.85,None,None,None,ISC,3.6,0.1,ML,IDC,
603040308,2013,4,10,7,44,55.14,28.1536,51.7914,16.0,0.83,None,None,None,ISC,3.6,0.3,ML,IDC,
602921192,2013,4,10,7,47,41.21,28.1503,51.7812,16.0,0.82,None,None,None,ISC,3.1,0.2,MS,IDC,
603040312,2013,4,10,7,54,50.9,28.1104,51.7895,16.0,1.07,None,None,None,ISC,3.9,0.3,ML,IDC,
602772039,2013,4,10,7,59,59.93,28.3806,51.7172,14.1,0.52,None,None,3.01,ISC,5.2,None,MW,GCMT,
602773290,2013,4,10,8,8,36.02,28.4366,51.7024,17.9,1.75,None,None,8.56,ISC,4.1,0.2,ML,IDC,
603040314,2013,4,10,8,41,34.91,28.1473,51.7767,24.0,1.02,None,None,None,ISC,3.3,0.3,ML,IDC,
602773291,2013,4,10,8,59,52.62,28.4115,51.6988,24.0,0.53,None,None,None,ISC,3.8,0.4,ML,IDC,
602773293,2013,4,10,9,29,55.19,28.3881,51.6188,24.0,0.46,None,None,None,ISC,3.3,0.4,MS,ISC,
603040319,2013,4,10,9,41,19.81,28.4512,51.6558,24.0,0.72,None,None,None,ISC,3.5,0.2,MS,IDC,
603040320,2013,4,10,10,5,30.51,28.2915,51.638,24.0,0.75,None,None,None,ISC,3.7,0.3,ML,IDC,
602773295,2013,4,10,10,54,54.4,28.4141,51.639,24.0,0.68,None,None,None,ISC,3.3,0.2,MS,IDC,
602921193,2013,4,10,11,37,55.93,28.0343,51.4205,16.0,1.23,None,None,None,ISC,3.2,0.2,MS,IDC,
602921194,2013,4,10,12,16,33.91,28.1528,51.7774,26.0,0.57,None,None,None,ISC,3.5,0.1,MS,ISC,
602777207,2013,4,10,12,40,19.96,28.3294,51.6034,26.6,1.1,None,None,7.92,ISC,3.7,0.1,MS,ISC,
602917658,2013,4,10,15,32,49.53,28.4243,51.6774,24.0,0.54,None,None,None,ISC,3.3,0.3,MS,IDC,
603040332,2013,4,10,16,15,11.08,28.1794,51.6989,16.0,1.15,None,None,None,ISC,3.3,0.5,MS,IDC,
603040333,2013,4,10,16,29,44.84,28.3671,51.6496,15.0,0.88,None,None,None,ISC,2.6,0.2,MS,IDC,
602917659,2013,4,10,16,35,33.15,28.1827,51.8099,26.0,0.53,None,None,None,ISC,3.5,0.2,MS,ISC,
602777213,2013,4,10,16,54,22.1,28.1642,51.7325,16.0,0.38,None,None,None,ISC,3.0,0.1,MS,ISC,
602921196,2013,4,10,18,50,34.1,28.4719,51.6609,24.0,0.78,None,None,None,ISC,3.0,0.1,MS,IDC,
602921197,2013,4,10,18,57,2.54,28.3722,51.5441,24.0,0.82,None,None,None,ISC,3.6,0.5,ML,IDC,
602780309,2013,4,10,19,22,52.52,28.0764,51.7148,12.6,0.98,None,None,6.12,ISC,3.5,0.0,MS,IDC,
603040336,2013,4,10,19,27,22.75,36.5112,22.9986,22.8,0.77,None,None,5.49,ISC,3.5,0.2,ML,IDC,
602780311,2013,4,10,19,41,57.83,28.3762,51.6265,24.0,0.49,None,None,None,ISC,3.5,0.3,ML,IDC,
603040338,2013,4,10,20,4,7.14,28.3701,51.5994,24.0,0.71,None,None,None,ISC,3.6,0.3,ML,IDC,
602921198,2013,4,10,20,8,33.21,28.385,51.6581,24.0,0.6,None,None,None,ISC,4.2,0.2,MS,IDC,
602780314,2013,4,10,20,19,0.95,38.0817,-3.2716,7.5,1.06,None,None,9.11,ISC,4.1,0.2,MS,IDC,
603040353,2013,4,10,20,53,1.48,28.0774,51.4922,16.0,1.05,None,None,None,ISC,2.9,0.3,ML,IDC,
603040355,2013,4,10,20,56,15.28,28.2134,51.6074,10.0,1.09,None,None,None,ISC,3.0,0.3,ML,IDC,
602921199,2013,4,10,21,45,16.31,28.109,51.7345,16.0,0.93,None,None,None,ISC,3.6,0.1,ML,IDC,
603040366,2013,4,10,21,52,10.47,28.3744,51.6119,24.0,1.01,None,None,None,ISC,3.3,0.2,ML,IDC,
602780664,2013,4,10,22,58,0.8,28.3906,51.5659,24.0,0.47,None,None,None,ISC,3.8,0.1,ML,IDC,
602780321,2013,4,10,23,35,19.96,28.3012,51.7276,24.0,0.43,None,None,None,ISC,3.1,0.2,MS,IDC,
603040374,2013,4,10,23,53,28.13,28.4302,51.6932,15.0,0.77,None,None,None,ISC,2.8,0.2,MS,IDC,
602780665,2013,4,11,1,5,50.67,36.5319,28.4339,61.6,0.8,None,None,5.88,ISC,3.4,0.6,ML,IDC,
602780324,2013,4,11,2,3,24.87,28.3815,51.5815,29.5,0.69,None,None,4.77,ISC,5.0,None,MW,GCMT,
603040377,2013,4,11,2,42,59.67,28.2303,51.5059,24.0,0.81,None,None,None,ISC,3.2,0.3,MS,ISC,
603040378,2013,4,11,3,28,36.94,28.3743,51.6592,24.0,0.78,None,None,None,ISC,3.9,0.5,MS,IDC,
603732398,2013,4,11,4,40,48.29,38.2872,22.6033,13.8,0.75,None,None,5.17,ISC,3.7,0.3,ML,IDC,
603004349,2013,4,11,6,0,57.62,35.1264,23.6018,21.7,0.56,None,None,3.9,ISC,2.9,0.2,MS,IDC,
602780763,2013,4,11,9,4,12.85,28.2247,51.6587,16.0,0.47,None,None,None,ISC,3.2,0.1,MS,ISC,
603007188,2013,4,11,9,41,23.31,28.4408,51.617,24.0,0.56,None,None,None,ISC,3.0,0.1,MS,IDC,
602780768,2013,4,11,11,17,45.43,35.6858,31.6531,30.9,1.08,None,None,4.92,ISC,2.7,0.5,MS,IDC,
603040393,2013,4,11,11,50,37.08,28.2978,51.596,24.0,0.95,None,None,None,ISC,3.9,0.3,ML,IDC,
603040395,2013,4,11,12,1,8.85,-31.7842,57.6091,11.0,0.88,None,None,None,ISC,3.3,0.1,MS,ISC,
603040399,2013,4,11,15,32,19.14,28.4181,51.66,24.0,0.64,None,None,None,ISC,3.5,0.3,ML,IDC,
602843998,2013,4,11,15,56,57.4,28.3459,51.6913,24.0,0.48,None,None,None,ISC,3.4,0.2,MS,IDC,
602784867,2013,4,11,16,21,34.37,28.4334,51.702,24.0,0.34,None,None,None,ISC,3.4,0.1,MS,IDC,
602786632,2013,4,11,20,53,13.53,14.5137,55.9173,10.0,0.46,None,None,None,ISC,3.7,0.2,MS,ISC,
602786633,2013,4,11,21,2,25.11,14.5277,56.1199,10.0,0.57,None,None,None,ISC,3.5,0.1,MS,ISC,
603040410,2013,4,11,21,17,58.09,14.5309,55.7748,18.0,0.89,None,None,None,ISC,3.4,0.2,MS,IDC,
603040411,2013,4,11,21,21,40.76,14.4799,55.8209,22.0,1.29,None,None,None,ISC,3.2,0.2,MS,IDC,
602786636,2013,4,11,22,24,31.28,28.1245,51.588,16.0,0.4,None,None,None,ISC,3.4,0.2,MS,ISC,
603040417,2013,4,11,22,36,11.51,28.0948,51.5852,16.0,0.75,None,None,None,ISC,2.9,0.0,MS,IDC,
602921203,2013,4,11,22,38,57.39,28.3604,51.6534,24.0,0.76,None,None,None,ISC,3.5,0.2,MS,IDC,
602921205,2013,4,12,0,39,29.45,28.4764,51.575,24.0,0.62,None,None,None,ISC,3.4,0.1,ML,IDC,
602917661,2013,4,12,1,58,14.87,14.525,55.978,18.0,0.82,None,None,None,ISC,3.0,0.0,MS,ISC,
602786654,2013,4,12,4,53,51.27,28.3773,51.5835,42.2,0.88,None,None,8.27,ISC,4.0,0.1,ML,IDC,
602786656,2013,4,12,5,11,33.06,28.426,51.648,24.0,0.42,None,None,None,ISC,3.9,0.2,MS,ISC,
603040437,2013,4,12,5,48,50.43,28.4212,51.6234,24.0,0.64,None,None,None,ISC,3.4,0.2,MS,IDC,
603040443,2013,4,12,7,20,22.52,28.3782,51.572,24.0,0.71,None,None,None,ISC,3.4,0.2,MS,IDC,
602957719,2013,4,12,8,10,40.83,-28.605,-13.2561,10.0,0.67,None,None,None,ISC,5.0,None,MW,GCMT,
603040448,2013,4,12,9,24,28.26,28.3346,51.5692,24.0,0.85,None,None,None,ISC,3.1,0.2,MS,IDC,
602786696,2013,4,12,9,59,0.61,28.4283,51.6631,24.0,0.5,None,None,None,ISC,3.2,0.2,MS,ISC,
603040456,2013,4,12,13,11,34.57,28.3391,51.545,24.0,0.99,None,None,None,ISC,3.2,0.3,ML,IDC,
602787035,2013,4,12,13,50,26.45,28.3531,51.6252,24.0,0.47,None,None,None,ISC,3.2,0.1,MS,ISC,
602921207,2013,4,12,16,21,6.98,28.1751,51.8103,26.0,0.88,None,None,None,ISC,3.0,0.1,MS,ISC,
603009918,2013,4,12,16,43,3.56,-3.7862,35.7822,10.0,0.53,None,None,None,ISC,3.6,0.0,MS,ISC,
603040480,2013,4,12,21,59,14.9,28.0284,53.7927,26.0,0.83,None,None,None,ISC,3.3,0.3,ML,IDC,
602921211,2013,4,13,0,29,1.32,28.3895,51.5694,24.0,0.6,None,None,None,ISC,2.7,0.1,MS,IDC,
602921212,2013,4,13,2,17,25.38,28.4256,51.6206,24.0,0.82,None,None,None,ISC,2.7,0.2,MS,IDC,
602917667,2013,4,13,4,19,44.83,12.6786,47.963,12.0,0.57,None,None,None,ISC,3.6,0.1,MS,ISC,
603040499,2013,4,13,6,1,18.06,36.2778,22.4123,14.3,1.11,None,None,8.29,ISC,2.9,0.3,ML,IDC,
602787506,2013,4,13,7,43,19.18,28.3195,51.6518,24.0,0.38,None,None,None,ISC,3.6,0.0,MS,ISC,
602787507,2013,4,13,8,5,35.24,28.3748,51.6954,18.4,1.24,None,None,5.43,ISC,3.2,0.4,MS,ISC,
602787734,2013,4,13,10,43,39.23,36.6489,21.2665,20.4,0.52,None,None,4.22,ISC,3.3,0.2,MS,IDC,
603040519,2013,4,13,15,29,49.04,22.8798,-11.6002,10.0,1.82,None,None,None,ISC,3.9,0.4,ML,IDC,
602787755,2013,4,13,20,41,43.52,28.2119,51.7941,15.0,0.45,None,None,None,ISC,3.3,0.1,MS,ISC,
603040541,2013,4,13,22,23,17.28,27.7921,56.7702,18.0,0.57,None,None,None,ISC,3.9,0.2,ML,IDC,
602787770,2013,4,14,3,1,32.66,28.3369,51.7407,21.7,0.61,None,None,6.25,ISC,4.0,0.2,ML,IDC,
603040557,2013,4,14,4,58,58.64,28.2903,51.7035,24.0,1.22,None,None,None,ISC,3.5,0.3,ML,IDC,
602788028,2013,4,14,5,21,49.23,28.339,51.6612,24.0,0.92,None,None,None,ISC,3.7,0.1,ML,IDC,
603040566,2013,4,14,8,12,53.98,34.1035,25.2553,45.7,1.03,None,None,12.6,ISC,3.5,0.0,MS,ISC,
602788032,2013,4,14,9,9,43.19,28.2637,51.7126,24.0,0.4,None,None,None,ISC,3.1,0.2,MS,IDC,
602788034,2013,4,14,9,30,57.4,34.0185,25.2355,20.7,0.53,None,None,3.34,ISC,3.7,0.2,MS,IDC,
603040571,2013,4,14,10,59,10.17,28.3665,51.599,24.0,0.84,None,None,None,ISC,3.6,0.3,ML,IDC,
602788043,2013,4,14,12,32,19.59,28.1822,51.8295,26.0,0.41,None,None,None,ISC,3.4,0.2,MS,ISC,
602957729,2013,4,14,12,57,58.74,-22.4075,-12.3164,10.0,1.21,None,None,None,ISC,3.6,0.1,MS,ISC,
602788052,2013,4,14,16,55,56.85,34.1214,25.2468,56.4,0.94,None,None,10.9,ISC,4.1,0.2,ML,IDC,
603040600,2013,4,14,17,51,5.05,28.4408,51.6101,24.0,0.53,None,None,None,ISC,3.1,0.1,MS,IDC,
603004573,2013,4,14,18,25,22.01,37.2682,36.2927,8.0,1.03,None,None,7.85,ISC,3.2,0.4,ML,IDC,
602788055,2013,4,14,18,37,15.49,33.8223,7.8253,10.0,1.19,None,None,None,ISC,3.2,0.0,MS,IDC,
603040603,2013,4,14,19,39,36.9,28.2195,51.8517,26.0,0.43,None,None,None,ISC,3.4,0.1,MS,ISC,
602788685,2013,4,14,21,43,15.84,33.3065,-5.1057,15.2,0.69,None,None,4.58,ISC,3.0,0.0,MS,IDC,
603040619,2013,4,15,0,18,39.02,34.8241,25.2898,0.6,1.43,None,None,10.5,ISC,3.1,0.3,MS,IDC,
603004592,2013,4,15,1,2,2.9,34.1764,25.0571,27.7,1.58,None,None,11.6,ISC,3.9,0.2,ML,IDC,
602945523,2013,4,15,1,38,19.13,-5.5029,7.654,10.0,1.04,None,None,None,ISC,2.9,0.0,MS,IDC,
602921220,2013,4,15,9,4,23.23,28.4071,51.623,24.0,0.69,None,None,None,ISC,3.2,0.1,MS,ISC,
603040689,2013,4,16,6,6,57.59,28.1018,51.8446,26.0,0.88,None,None,None,ISC,3.1,0.0,MS,IDC,
603007967,2013,4,16,10,7,18.51,14.7179,54.8563,10.0,1.13,None,None,None,ISC,3.2,0.2,MS,IDC,
602790228,2013,4,16,14,36,53.81,28.2164,51.7042,24.0,0.6,None,None,None,ISC,4.1,0.1,ML,IDC,
602790918,2013,4,16,22,50,25.12,28.3898,51.7166,24.0,0.42,None,None,None,ISC,3.8,0.3,ML,IDC,
603040732,2013,4,16,22,52,55.8,28.3009,51.7589,15.0,0.95,None,None,None,ISC,3.6,0.1,ML,IDC,
602917685,2013,4,17,1,55,41.99,39.8875,53.8248,10.0,0.52,None,None,None,ISC,3.9,0.2,ML,IDC,
603040921,2013,4,17,13,34,12.52,35.6808,25.4223,13.2,1.2,None,None,9.85,ISC,4.0,0.2,MS,IDC,
603040968,2013,4,17,19,32,32.1,29.6701,51.4661,20.0,0.69,None,None,None,ISC,3.0,0.0,MS,IDC,
603004771,2013,4,18,1,25,15.57,35.0539,26.0592,74.5,0.73,None,None,6.59,ISC,3.4,0.3,ML,IDC,
603041025,2013,4,18,4,49,40.91,28.4082,51.6135,10.0,1.05,None,None,None,ISC,3.2,0.2,MS,IDC,
602822174,2013,4,18,10,39,39.02,38.4288,45.4421,8.1,0.6,None,None,3.72,ISC,5.0,None,MW,GCMT,
603041088,2013,4,18,20,25,12.15,27.9498,51.6178,16.0,0.92,None,None,None,ISC,2.4,0.2,MS,IDC,
603041127,2013,4,19,13,6,36.31,31.8707,51.0514,18.0,0.59,None,None,None,ISC,3.0,0.0,MS,IDC,
602854907,2013,4,19,18,32,58.69,28.4218,51.5981,24.0,0.39,None,None,None,ISC,3.6,0.2,ML,IDC,
602861398,2013,4,19,20,22,34.8,32.7897,51.7951,10.0,0.42,None,None,None,ISC,4.4,0.2,MS,IDC,
603004878,2013,4,19,20,50,1.48,37.3475,37.1254,5.6,1.01,None,None,8.3,ISC,3.0,0.4,ML,IDC,
602866224,2013,4,19,21,41,6.68,27.0431,53.8288,19.0,0.26,None,None,None,ISC,4.2,0.1,MS,ISC,
603041147,2013,4,19,21,49,45.0,39.4781,52.1221,47.9,1.28,None,None,17.4,ISC,3.0,0.3,ML,IDC,
602866235,2013,4,20,0,30,27.62,1.4861,30.8165,10.0,0.33,None,None,None,ISC,4.9,0.3,ML,IDC,
603041164,2013,4,20,0,58,32.87,28.4009,51.5761,24.0,1.01,None,None,None,ISC,3.5,0.3,ML,IDC,
603041171,2013,4,20,2,24,33.33,28.1127,51.7936,10.0,0.97,None,None,None,ISC,3.8,0.3,ML,IDC,
603041174,2013,4,20,2,44,25.69,-5.8666,-11.5179,10.0,3.06,None,None,None,ISC,4.2,0.0,MS,ISC,
603041216,2013,4,20,15,32,55.84,37.0568,56.0062,10.0,0.81,None,None,None,ISC,3.7,0.1,ML,IDC,
602871491,2013,4,20,16,23,9.68,34.7477,23.326,43.6,1.33,None,None,10.8,ISC,3.2,0.2,MS,IDC,
602921244,2013,4,21,0,17,41.0,34.5699,23.794,6.6,2.0,None,None,12.3,ISC,3.5,0.2,ML,IDC,
603041237,2013,4,21,0,47,9.54,34.1808,26.0377,32.0,1.19,None,None,None,ISC,4.3,0.2,MS,IDC,
606808013,2013,4,21,1,45,37.72,36.0759,28.1981,76.1,0.6,None,None,5.78,ISC,2.6,0.1,MS,IDC,
603041243,2013,4,21,5,5,50.59,29.6087,51.1448,10.0,0.79,None,None,None,ISC,3.3,0.2,ML,IDC,
602874639,2013,4,21,18,49,29.19,35.5893,-9.7583,42.0,1.17,None,None,15.9,ISC,2.9,0.2,MS,IDC,
603005062,2013,4,21,21,6,30.66,37.3154,37.118,7.0,0.94,None,None,8.01,ISC,2.8,0.2,MS,IDC,
602874673,2013,4,22,7,26,25.31,28.5897,51.6731,10.0,0.49,None,None,None,ISC,3.6,0.2,MS,ISC,
603041319,2013,4,22,12,53,45.95,28.2988,51.777,15.0,0.87,None,None,None,ISC,3.1,0.1,MS,IDC,
603041332,2013,4,22,16,28,23.21,28.3344,51.6392,24.0,0.66,None,None,None,ISC,3.0,0.3,MS,ISC,
603041349,2013,4,22,21,28,56.1,28.381,51.5238,24.0,0.64,None,None,None,ISC,2.6,0.2,MS,IDC,
605412971,2013,4,23,0,47,29.88,38.3446,20.5062,11.6,0.77,None,None,5.11,ISC,3.6,0.2,MS,ISC,
602877493,2013,4,23,3,36,16.4,34.359,28.281,29.0,1.98,None,None,15.8,ISC,3.8,0.1,ML,IDC,
602877499,2013,4,23,8,1,26.28,39.0989,48.6831,35.8,0.88,None,None,1.31,ISC,2.3,0.1,MS,IDC,
603041389,2013,4,23,12,39,30.95,6.8807,37.4757,10.0,1.12,None,None,None,ISC,3.5,0.2,MS,ISC,
602943387,2013,4,23,18,5,48.56,36.6303,21.3406,38.8,0.8,None,None,2.85,ISC,2.3,0.2,MS,IDC,
603041410,2013,4,23,22,39,59.74,28.1942,51.9058,15.0,0.73,None,None,None,ISC,2.9,0.3,MS,IDC,
602880312,2013,4,24,3,8,25.95,33.4923,50.4338,15.8,0.6,None,None,3.92,ISC,3.7,0.3,MS,ISC,
603041436,2013,4,24,3,51,13.48,27.9299,55.0279,26.0,0.5,None,None,None,ISC,3.5,0.3,ML,IDC,
602880315,2013,4,24,6,4,56.2,28.4068,51.4745,24.0,0.4,None,None,None,ISC,3.8,0.1,MS,ISC,
603041445,2013,4,24,6,7,5.19,36.5042,21.2764,25.2,1.4,None,None,11.1,ISC,3.4,0.7,ML,IDC,
602943391,2013,4,24,14,32,57.64,28.3948,51.6479,24.0,0.57,None,None,None,ISC,2.7,0.2,MS,IDC,
602888600,2013,4,24,20,12,36.21,36.7385,22.9545,16.8,0.58,None,None,3.57,ISC,3.2,0.1,MS,IDC,
602891577,2013,4,25,5,29,30.38,34.1265,-5.0573,15.0,0.77,None,None,None,ISC,4.2,0.3,ML,IDC,
602891578,2013,4,25,5,42,8.07,34.1338,-5.025,16.9,1.04,None,None,8.77,ISC,3.1,0.2,MS,IDC,
602891584,2013,4,25,7,48,58.25,27.9192,57.011,24.0,0.57,None,None,None,ISC,3.0,0.1,MS,ISC,
603041527,2013,4,25,16,25,57.07,28.3834,51.515,24.0,0.85,None,None,None,ISC,3.3,0.2,ML,IDC,
602943394,2013,4,25,21,47,1.52,38.3709,20.5633,15.1,0.81,None,None,6.09,ISC,3.1,0.3,ML,IDC,
602894376,2013,4,25,22,54,16.14,37.3309,37.117,6.4,0.92,None,None,6.92,ISC,3.3,0.2,MS,IDC,
603041538,2013,4,25,22,56,36.01,27.1414,53.9149,19.0,0.64,None,None,None,ISC,3.2,0.1,ML,IDC,
602894384,2013,4,26,2,51,5.59,28.5945,52.4,16.0,0.43,None,None,None,ISC,3.5,0.1,MS,ISC,
602917802,2013,4,26,11,58,42.56,-19.9301,33.4969,10.0,0.53,None,None,None,ISC,3.4,0.2,MS,IDC,
602899477,2013,4,27,4,5,20.59,28.326,51.7072,10.0,0.52,None,None,None,ISC,3.1,0.1,MS,ISC,
603041605,2013,4,27,11,7,21.04,28.0719,51.5037,16.0,1.14,None,None,None,ISC,3.2,0.3,ML,IDC,
602900882,2013,4,27,12,38,35.13,-39.0445,-16.4173,10.0,1.28,None,None,None,ISC,4.8,None,MW,GCMT,
602900893,2013,4,27,23,24,17.02,34.1621,25.0772,6.9,1.61,None,None,9.44,ISC,2.8,0.1,MS,IDC,
602921264,2013,4,28,0,10,13.38,28.3302,51.8693,15.0,0.89,None,None,None,ISC,3.6,0.3,MS,IDC,
603041645,2013,4,28,2,10,5.24,27.966,53.7986,26.0,0.93,None,None,None,ISC,2.7,0.2,MS,IDC,
603041646,2013,4,28,2,13,33.54,39.1029,21.4359,4.1,1.04,None,None,8.52,ISC,3.0,0.2,MS,IDC,
603041649,2013,4,28,3,19,47.36,-26.4103,27.7396,12.1,1.05,None,None,6.97,ISC,3.3,0.3,ML,IDC,
602900902,2013,4,28,4,49,55.5,38.2472,22.1947,51.0,0.49,None,None,4.26,ISC,3.0,0.1,MS,IDC,
602903375,2013,4,28,7,38,50.99,34.1693,25.0343,1.9,1.77,None,None,11.0,ISC,4.1,0.1,ML,IDC,
602900910,2013,4,28,12,11,33.95,27.0043,54.2724,18.0,0.3,None,None,None,ISC,4.0,0.1,MS,ISC,
603041668,2013,4,28,13,14,14.11,-0.1678,29.7051,10.0,1.78,None,None,None,ISC,3.0,0.1,MS,IDC,
603000027,2013,4,28,15,50,8.07,37.4343,26.7934,12.3,1.04,None,None,8.82,ISC,3.0,0.3,ML,IDC,
